Date,Price,Open,High,Low,Vol.,Change %
5-Mar-19,3857.2,3715.9,3873.2,3705.7,3.82M,3.80%
4-Mar-19,3715.9,3809.7,3828.4,3681.8,2.85M,-2.45%
3-Mar-19,3809.5,3823.2,3836.6,3789.7,1.51M,-0.36%
2-Mar-19,3823.1,3821.9,3843.2,3783.6,1.61M,0.03%
1-Mar-19,3821.9,3816.7,3855.8,3816.4,1.74M,0.14%
28-Feb-19,3816.6,3814.6,3883.7,3783.3,2.31M,0.05%
27-Feb-19,3814.6,3810.3,3836.4,3701.9,2.82M,0.11%
26-Feb-19,3810.3,3833.5,3845.5,3775,2.09M,-0.61%
25-Feb-19,3833.7,3755.7,3870.7,3753.8,765.87K,2.09%
24-Feb-19,3755.2,4120.5,4194.2,3738.7,977.78K,-8.86%
23-Feb-19,4120.4,3965.2,4152.6,3939.4,727.85K,3.91%
22-Feb-19,3965.2,3937.4,3983.1,3931.7,649.55K,0.73%
21-Feb-19,3936.6,3972,4011.5,3909.2,668.16K,-0.90%
20-Feb-19,3972.4,3914.3,3983.6,3881.2,698.01K,1.48%
19-Feb-19,3914.3,3896.4,3993.8,3863.7,1.44M,0.47%
18-Feb-19,3896,3664.2,3903.7,3655.1,933.15K,6.33%
17-Feb-19,3664.2,3616.8,3689.9,3607.9,580.51K,1.31%
16-Feb-19,3616.8,3604.7,3641.9,3599.7,485.63K,0.34%
15-Feb-19,3604.7,3592.6,3648.3,3581.4,516.21K,0.34%
14-Feb-19,3592.6,3611.5,3624.5,3580.2,498.14K,-0.52%
13-Feb-19,3611.5,3632,3663.5,3599.2,558.02K,-0.56%
12-Feb-19,3632,3631.8,3656.4,3594.4,545.82K,0.01%
11-Feb-19,3631.8,3678.8,3681.1,3623.8,517.28K,-1.28%
10-Feb-19,3679,3661,3680.6,3617.1,501.90K,0.48%
9-Feb-19,3661.4,3661.6,3675.3,3633.2,454.80K,-0.01%
8-Feb-19,3661.7,3397.3,3721.1,3382.5,699.23K,7.77%
7-Feb-19,3397.7,3404.9,3421.8,3390.3,471.36K,-0.20%
6-Feb-19,3404.3,3468.5,3478,3383.9,514.21K,-1.85%
5-Feb-19,3468.4,3463,3485.9,3450.3,460.95K,0.16%
4-Feb-19,3462.8,3459,3479.7,3437.1,503.92K,0.11%
3-Feb-19,3459.1,3502.3,3507.8,3431.3,451.66K,-1.24%
2-Feb-19,3502.5,3467.9,3514.5,3447.8,443.60K,1.00%
1-Feb-19,3467.9,3437.7,3485.7,3415.3,481.58K,0.90%
31-Jan-19,3437.2,3460,3484.7,3427,477.07K,-0.66%
30-Jan-19,3460,3414.6,3479,3394.2,600.25K,1.32%
29-Jan-19,3414.8,3442.8,3450.1,3368.2,585.46K,-0.81%
28-Jan-19,3442.8,3555.8,3561.2,3395.7,620.85K,-3.17%
27-Jan-19,3555.6,3570.9,3583.2,3509.2,464.02K,-0.43%
26-Jan-19,3570.9,3572,3652.5,3556.1,432.55K,-0.03%
25-Jan-19,3572,3574.3,3582.6,3542.2,448.89K,-0.06%
24-Jan-19,3574.3,3561.4,3587,3539.7,428.60K,0.36%
23-Jan-19,3561.5,3580.1,3608.3,3532.8,445.87K,-0.52%
22-Jan-19,3580.1,3536.9,3607.9,3465.2,447.70K,1.23%
21-Jan-19,3536.7,3542.7,3561.4,3505.4,394.17K,-0.16%
20-Jan-19,3542.3,3676.2,3699.1,3503.9,563.31K,-3.68%
19-Jan-19,3677.8,3605.8,3715.2,3604.1,537.06K,2.00%
18-Jan-19,3605.6,3626.3,3627.9,3575.7,488.16K,-0.57%
17-Jan-19,3626.4,3588.1,3636.7,3554.8,525.10K,1.07%
16-Jan-19,3588,3570.6,3644.1,3561.4,487.34K,0.47%
15-Jan-19,3571.3,3637.5,3660.8,3545.7,544.85K,-1.84%
14-Jan-19,3638.1,3490.4,3672,3490.4,539.93K,4.24%
13-Jan-19,3490.2,3597.3,3617.6,3473.2,452.79K,-2.98%
12-Jan-19,3597.2,3616.6,3633.9,3561.3,435.06K,-0.53%
11-Jan-19,3616.5,3603.3,3655.7,3563.1,551.64K,0.35%
10-Jan-19,3603.7,3978.9,4007.7,3562.1,697.31K,-9.41%
9-Jan-19,3978,3971,4014.2,3957.5,473.42K,0.17%
8-Jan-19,3971,3985.8,4070.5,3943.1,514.08K,-0.37%
7-Jan-19,3985.9,4004.3,4028,3945.5,500.88K,-0.45%
6-Jan-19,4004.1,3785.7,4034.1,3758.5,529.89K,5.78%
5-Jan-19,3785.4,3802.8,3846.7,3769,468.45K,-0.46%
4-Jan-19,3802.7,3780.5,3823.9,3720,488.70K,0.60%
3-Jan-19,3780.1,3874.1,3875.8,3753,450.32K,-2.42%
2-Jan-19,3873.8,3809.7,3894.8,3768.1,554.47K,1.69%
1-Jan-19,3809.4,3709.5,3814.3,3664.4,469.11K,2.69%
31-Dec-18,3709.4,3815.1,3819.6,3658.8,545.83K,-2.77%
30-Dec-18,3815,3708.2,3837.7,3682.5,519.17K,2.92%
29-Dec-18,3706.8,3861.6,3899.6,3696,505.41K,-4.01%
28-Dec-18,3861.6,3587.1,3900.3,3565.5,565.24K,7.66%
27-Dec-18,3586.9,3793.4,3822.6,3560.8,543.44K,-5.45%
26-Dec-18,3793.7,3762.8,3841.9,3680.3,567.11K,0.83%
25-Dec-18,3762.5,4025.6,4030.7,3676.5,670.94K,-6.55%
24-Dec-18,4026.1,3944.5,4208.2,3941.9,716.29K,2.07%
23-Dec-18,3944.4,3964.3,4037.1,3904.6,572.21K,-0.50%
22-Dec-18,3964.4,3850.9,3977.2,3803.7,554.59K,2.95%
21-Dec-18,3850.9,4075.2,4153.1,3786.9,748.76K,-5.52%
20-Dec-18,4076,3687.2,4140.3,3665.8,958.58K,10.55%
19-Dec-18,3687.1,3668.1,3924.7,3647.5,792.40K,0.52%
18-Dec-18,3668,3526,3683.1,3456.9,698.53K,4.02%
17-Dec-18,3526.1,3248.3,3597.4,3243.1,534.78K,8.57%
16-Dec-18,3247.9,3228.6,3305,3225.9,335.69K,0.60%
15-Dec-18,3228.7,3247.8,3282.3,3177,332.95K,-0.59%
14-Dec-18,3247.8,3315.4,3336.6,3199.1,445.56K,-2.04%
13-Dec-18,3315.3,3466.2,3474.4,3284.8,435.89K,-4.35%
12-Dec-18,3466.1,3390.2,3510.2,3379.4,391.17K,1.72%
11-Dec-18,3407.7,3460.4,3485.9,3349.9,418.53K,-1.53%
10-Dec-18,3460.5,3566.9,3622.4,3412.7,394.49K,-3.00%
9-Dec-18,3567.5,3430.3,3677.6,3424.2,327.93K,4.00%
8-Dec-18,3430.4,3422.3,3507.7,3302.9,424.40K,0.24%
7-Dec-18,3422.2,3508.9,3626.6,3251.8,639.33K,-2.46%
6-Dec-18,3508.6,3771.4,3887.2,3505.7,467.54K,-6.97%
5-Dec-18,3771.6,3958.1,3974.1,3765.2,341.60K,-4.72%
4-Dec-18,3958.5,3899.9,4082.9,3809.3,326.71K,1.56%
3-Dec-18,3897.8,4160.3,4177,3839.9,355.10K,-6.31%
2-Dec-18,4160.4,4196.2,4316.1,4105.3,298.63K,-0.85%
1-Dec-18,4196.2,4038.7,4299.1,3967.1,316.30K,3.87%
30-Nov-18,4039.7,4296.8,4340.6,3954.5,444.52K,-5.98%
29-Nov-18,4296.5,4265.5,4440.1,4140.6,414.46K,0.73%
28-Nov-18,4265.4,3866.4,4391.8,3866.4,533.04K,10.32%
27-Nov-18,3866.5,3840.3,3920.6,3687.8,457.27K,0.77%
26-Nov-18,3837,4061,4179,3679.8,571.04K,-5.54%
25-Nov-18,4062.2,3920.3,4198.4,3634.2,619.95K,3.62%
24-Nov-18,3920.4,4397.3,4494.6,3821.5,382.72K,-10.86%
23-Nov-18,4398,4360.9,4455.6,4223.7,348.99K,0.96%
22-Nov-18,4356,4646.4,4695.7,4346.7,261.85K,-6.09%
21-Nov-18,4638.7,4523,4743.7,4393,412.74K,2.52%
20-Nov-18,4524.6,4883.6,5013.4,4272.3,714.08K,-7.36%
19-Nov-18,4883.8,5660.4,5662.5,4831.1,478.26K,-13.69%
18-Nov-18,5658.3,5621,5727.9,5615.5,158.68K,0.65%
17-Nov-18,5621.8,5636.2,5645.5,5561.4,156.51K,-0.26%
16-Nov-18,5636.2,5723.5,5747.7,5539.7,224.12K,-1.45%
15-Nov-18,5718.9,5854,5878.5,5384.1,375.86K,-2.11%
14-Nov-18,5842.4,6428.9,6453.3,5619.2,438.21K,-9.13%
13-Nov-18,6429.2,6435,6466.8,6386.7,137.60K,-0.09%
12-Nov-18,6435,6445,6475.9,6409.4,130.16K,-0.17%
11-Nov-18,6446.1,6427.1,6451.7,6359,127.40K,0.30%
10-Nov-18,6427.1,6411.9,6461.7,6411.7,115.87K,0.24%
9-Nov-18,6412,6473.8,6496.1,6390,151.60K,-0.96%
8-Nov-18,6474,6565.3,6577.3,6466.3,159.30K,-1.39%
7-Nov-18,6565.3,6503.1,6594.3,6502,170.76K,0.96%
6-Nov-18,6502.8,6460.4,6509.6,6441.6,154.87K,0.67%
5-Nov-18,6459.7,6478.2,6489.2,6431.7,128.51K,-0.29%
4-Nov-18,6478.2,6386.2,6508.9,6359.7,128.76K,1.44%
3-Nov-18,6386.2,6424.5,6429.5,6346.2,112.84K,-0.60%
2-Nov-18,6424.7,6400.5,6444.3,6390.9,135.87K,0.38%
1-Nov-18,6400.5,6365.9,6421.8,6354.2,124.16K,0.54%
31-Oct-18,6365.9,6327.9,6405.7,6257.8,129.06K,0.64%
30-Oct-18,6325.7,6336.7,6469.9,6316.5,128.21K,-0.15%
29-Oct-18,6335,6486.1,6498.4,6310.5,160.52K,-2.33%
28-Oct-18,6486.1,6494.6,6502.2,6461.2,93.97K,-0.12%
27-Oct-18,6494.2,6510,6534,6473.7,76.72K,-0.24%
26-Oct-18,6510,6507,6570.5,6498.5,97.17K,0.05%
25-Oct-18,6507,6532.5,6544.8,6491.5,97.43K,-0.36%
24-Oct-18,6530.7,6531.2,6593.8,6522.6,98.74K,0.03%
23-Oct-18,6528.7,6558.6,6573.6,6500.5,108.86K,-0.41%
22-Oct-18,6555.8,6583,6612.7,6529.5,101.57K,-0.41%
21-Oct-18,6583,6575.9,6643.1,6568,92.94K,0.16%
20-Oct-18,6572.2,6511.7,6593.7,6495.9,97.77K,0.92%
19-Oct-18,6512,6576.4,6603.2,6506.9,121.44K,-0.94%
18-Oct-18,6574.1,6690.1,6736.3,6530.6,134.15K,-1.68%
17-Oct-18,6686.6,6718.9,6745.9,6637.8,136.71K,-0.28%
16-Oct-18,6705.3,6712.4,6836.7,6645.4,155.85K,0.08%
15-Oct-18,6699.8,6326.8,7358.4,6300.2,443.33K,5.90%
14-Oct-18,6326.8,6321.6,6390.9,6300,99.38K,0.08%
13-Oct-18,6321.7,6291.3,6329.3,6282.8,94.45K,0.48%
12-Oct-18,6291.3,6239.2,6344.8,6206.8,147.40K,0.84%
11-Oct-18,6239.1,6618,6622.5,6206.2,245.28K,-5.72%
10-Oct-18,6618,6650.6,6653.5,6526,101.93K,-0.49%
9-Oct-18,6650.8,6669.6,6678.9,6613.3,80.79K,-0.28%
8-Oct-18,6669.6,6611,6699.5,6589.9,119.68K,0.89%
7-Oct-18,6611,6596.3,6633.9,6523.8,77.06K,0.22%
6-Oct-18,6596.3,6639.1,6661.5,6550.4,9.18M,-0.65%
5-Oct-18,6639.1,6584.2,6682.3,6537.6,9.34M,0.83%
4-Oct-18,6584.2,6509.2,6653,6487.8,9.31M,1.17%
3-Oct-18,6507.8,6549.9,6563.5,6429.6,9.21M,-0.64%
2-Oct-18,6549.9,6608.2,6645.7,6034.9,9.34M,-0.88%
1-Oct-18,6608.2,6635.2,6674.7,6072.7,9.19M,-0.41%
30-Sep-18,6635.2,6603.9,6673.9,6533.5,9.34M,0.47%
29-Sep-18,6603.9,6633.9,6648.4,6464.4,9.42M,-0.48%
28-Sep-18,6636,6685.7,6809.2,6538.6,9.57M,-0.79%
27-Sep-18,6689.2,6463.7,6738.3,6428.8,9.34M,3.42%
26-Sep-18,6468.1,6443,6551.9,6384.1,8.64M,0.36%
25-Sep-18,6445.1,6590.6,6590.6,5977,7.34M,-2.11%
24-Sep-18,6584.1,6713.3,6728.1,6559.1,7.57M,-1.79%
23-Sep-18,6704.1,6729.6,6789.4,6666.4,7.34M,-0.38%
22-Sep-18,6729.6,6766.7,6833.3,6635.5,7.31M,-0.55%
21-Sep-18,6766.7,6490.9,6780.5,6489.8,7.73M,4.28%
20-Sep-18,6489.2,6390.4,6537.5,6346.4,5.18M,1.55%
19-Sep-18,6390.4,6342,6478.7,6144.5,3.54M,0.76%
18-Sep-18,6342,6251.9,6388.8,6228.8,2.82M,1.44%
17-Sep-18,6251.9,6500.2,6533.5,6215.9,3.26M,-3.82%
16-Sep-18,6500.2,6519,6520.8,6406.2,3.34M,-0.29%
15-Sep-18,6519,6482.6,6562.9,6470.3,3.16M,0.54%
14-Sep-18,6483.7,6482.9,6579.4,6412.1,3.20M,0.01%
13-Sep-18,6482.9,6338,6867.3,6337.8,3.53M,2.29%
12-Sep-18,6338,6293.9,6353.5,6204.5,3.04M,0.70%
11-Sep-18,6293.9,6320.7,6391.8,6189.6,3.30M,-0.43%
10-Sep-18,6321,6238.5,6358.5,6237.3,3.11M,1.32%
9-Sep-18,6238.5,6184.3,6432.6,6148.8,2.84M,0.88%
8-Sep-18,6184.3,6390.9,6484.3,6132.3,3.46M,-3.23%
7-Sep-18,6390.9,6514.1,6540.6,6316.2,3.30M,-1.89%
6-Sep-18,6514,6706.8,6732.9,6337.8,4.02M,-2.87%
5-Sep-18,6706.8,7377.5,7407.5,6691.8,4.55M,-9.09%
4-Sep-18,7377.5,7264.2,7409.9,7234.5,3.92M,1.56%
3-Sep-18,7264.2,7289.8,7330.7,7182.8,3.87M,-0.41%
2-Sep-18,7293.9,7189.6,7334.8,7117.3,3.90M,1.45%
1-Sep-18,7189.6,7032.4,7264.3,7020.4,3.52M,2.21%
31-Aug-18,7033.8,6993.7,7080.2,6698,4.21M,0.57%
30-Aug-18,6993.7,7029.2,7050.2,6798,3.74M,-0.50%
29-Aug-18,7029.1,7074.6,7121.4,6926.7,4.11M,-0.64%
28-Aug-18,7074.6,6897.6,7129.7,6861.2,3.79M,2.57%
27-Aug-18,6897.6,6712.7,6902.9,6650.4,3.26M,2.75%
26-Aug-18,6712.7,6734.9,6892.7,6573.1,3.37M,-0.33%
25-Aug-18,6734.8,6680.6,6783.4,6655.3,3.59M,0.81%
24-Aug-18,6680.4,6521.2,6721.2,6472.8,3.70M,2.44%
23-Aug-18,6521.2,6359.9,6550.2,6359.2,2.76M,2.54%
22-Aug-18,6359.6,6482.2,6840.8,6304.8,3.63M,-1.89%
21-Aug-18,6482.2,6268.1,6484.1,6257.4,1.46M,3.41%
20-Aug-18,6268.1,6474.2,6516.4,6255.9,3.10M,-3.29%
19-Aug-18,6481.5,6379.1,6534.8,6316,2.71M,1.61%
18-Aug-18,6379.1,6581.8,6626.4,6295.5,3.15M,-3.08%
17-Aug-18,6581.7,6306.7,6581.7,6291.8,3.20M,4.36%
16-Aug-18,6306.7,6256.9,6470.9,6249.8,3.50M,0.80%
15-Aug-18,6256.9,6190.2,6592.8,6177.9,3.74M,1.08%
14-Aug-18,6190.2,6255.3,6255.3,5898.3,3.66M,-1.04%
13-Aug-18,6255.3,6313,6524.1,6159.6,234.09K,-0.91%
12-Aug-18,6313,6232.1,6453,6169.8,216.33K,1.31%
11-Aug-18,6231.6,6152.8,6469.6,6009.8,247.34K,1.29%
10-Aug-18,6152.3,6539.5,6570.2,6043.4,298.82K,-5.91%
9-Aug-18,6538.8,6283.7,6620.2,6197,237.66K,4.06%
8-Aug-18,6283.6,6725.2,6725.2,6138.8,311.54K,-6.56%
7-Aug-18,6724.9,6943.6,7149.7,6689.9,232.48K,-3.15%
6-Aug-18,6943.6,7027.8,7143.6,6852.5,168.87K,-1.19%
5-Aug-18,7027.1,7014,7087.6,6887.9,177.64K,0.18%
4-Aug-18,7014.3,7418.9,7484.2,6949.7,222.57K,-5.46%
3-Aug-18,7419,7535.6,7535.6,7293.5,226.46K,-1.55%
2-Aug-18,7535.6,7606.4,7701.4,7470.6,216.34K,-0.93%
1-Aug-18,7606.4,7728.5,7753.2,7449.2,237.69K,-1.59%
31-Jul-18,7729.4,8176.4,8176.5,7649.8,266.94K,-5.48%
30-Jul-18,8177.1,8214.7,8262,7874.4,242.21K,-0.47%
29-Jul-18,8215.6,8231.5,8275.4,8113.3,155.24K,-0.22%
28-Jul-18,8234.1,8186.8,8234.1,8077.4,147.14K,0.57%
27-Jul-18,8187.4,7936.9,8273.8,7808.3,243.22K,3.15%
26-Jul-18,7937,8173.9,8304.3,7861,235.45K,-2.90%
25-Jul-18,8173.7,8404.9,8484.6,8062.1,269.23K,-2.78%
24-Jul-18,8407,7723.1,8479.8,7701.9,345.32K,8.86%
23-Jul-18,7723,7412.4,7809.6,7379.2,272.15K,4.19%
22-Jul-18,7412.3,7409,7575.3,7343.7,204.16K,0.05%
21-Jul-18,7408.7,7339.3,7460.8,7223.5,160.77K,0.95%
20-Jul-18,7339.4,7477.6,7683.6,7292,258.85K,-1.85%
19-Jul-18,7477.5,7383.9,7558.4,7288.8,247.25K,1.27%
18-Jul-18,7383.6,7321.6,7581.2,7249.3,333.32K,0.84%
17-Jul-18,7322,6729.8,7453.2,6666,337.75K,8.80%
16-Jul-18,6729.9,6362.8,6749.2,6344.1,312.12K,5.77%
15-Jul-18,6362.9,6254.8,6399.6,6238.5,180.67K,1.73%
14-Jul-18,6254.8,6229.5,6313.5,6192.5,243.71K,0.40%
13-Jul-18,6230.2,6250.8,6333.8,6144.5,233.22K,-0.33%
12-Jul-18,6250.6,6389.1,6389.4,6088.8,289.24K,-2.17%
11-Jul-18,6389.1,6307.2,6409.7,6296.6,243.82K,1.30%
10-Jul-18,6307.2,6668.4,6686.8,6291.5,315.27K,-5.40%
9-Jul-18,6667.1,6715.1,6793.8,6637.7,289.48K,-0.71%
8-Jul-18,6714.8,6765.4,6784,6694.3,267.60K,-0.75%
7-Jul-18,6765.5,6617.7,6805.9,6531.1,114.57K,2.23%
6-Jul-18,6617.7,6546.5,6638.2,6458.3,132.69K,1.09%
5-Jul-18,6546.5,6598,6693.6,6466.1,166.18K,-0.79%
4-Jul-18,6598.4,6513.8,6774.5,6442.3,143.04K,1.30%
3-Jul-18,6513.5,6618.6,6676.6,6513.5,150.19K,-1.60%
2-Jul-18,6619.5,6349.1,6680,6275,179.92K,3.97%
1-Jul-18,6366.8,6398.5,6445.1,6284.7,128.51K,-0.50%
30-Jun-18,6398.9,6213.4,6498.5,6204,189.33K,2.99%
29-Jun-18,6213.3,5883.2,6284.9,5818.5,206.96K,5.61%
28-Jun-18,5883.5,6154.9,6178.4,5854,156.05K,-4.41%
27-Jun-18,6154.9,6081.1,6187.3,6025.4,133.42K,1.20%
26-Jun-18,6082.1,6256.9,6267.7,6060,176.66K,-2.79%
25-Jun-18,6256.6,6155.1,6331.2,6101.7,210.69K,1.66%
24-Jun-18,6154.6,6167.9,6248.3,5785.3,240.60K,-0.21%
23-Jun-18,6167.3,6055.2,6259,6032.8,142.90K,1.84%
22-Jun-18,6055.7,6728.2,6739.7,5955,278.22K,-9.99%
21-Jun-18,6728,6765.8,6797.5,6695.1,99.29K,-0.55%
20-Jun-18,6765.4,6752.3,6812.7,6575.1,121.48K,0.19%
19-Jun-18,6752.4,6719.8,6839.5,6681.5,120.54K,0.49%
18-Jun-18,6719.8,6460.5,6794.5,6410.9,135.70K,4.02%
17-Jun-18,6460.3,6505.8,6593,6452.1,90.67K,-0.70%
16-Jun-18,6505.8,6410,6564.2,6358,108.79K,1.49%
15-Jun-18,6410.3,6647.3,6655.8,6395.7,143.53K,-3.56%
14-Jun-18,6647.1,6312.3,6711.5,6283.6,201.54K,5.30%
13-Jun-18,6312.3,6558.5,6624.6,6129.1,237.48K,-3.75%
12-Jun-18,6558.2,6885.9,6887.2,6476,178.26K,-4.76%
11-Jun-18,6885.9,6775.2,6910.8,6657.2,174.88K,1.64%
10-Jun-18,6775.1,7515.8,7516.3,6668.1,275.69K,-9.85%
9-Jun-18,7515.8,7622.1,7689,7493.3,97.56K,-1.40%
8-Jun-18,7622.1,7697.9,7710.5,7556.9,112.88K,-0.98%
7-Jun-18,7697.8,7661,7754.7,7657.7,124.00K,0.48%
6-Jun-18,7661,7631.5,7699.1,7504.4,130.66K,0.39%
5-Jun-18,7631.5,7507.4,7672.6,7391,145.23K,1.69%
4-Jun-18,7504.3,7729.3,7759.9,7468.4,141.01K,-2.91%
3-Jun-18,7729.3,7646.6,7775,7611.3,116.68K,1.08%
2-Jun-18,7646.6,7530.8,7694.5,7467.9,121.18K,1.54%
1-Jun-18,7530.8,7502.5,7610.4,7375.8,135.92K,0.38%
31-May-18,7502.6,7400.8,7611.9,7355,144.52K,1.39%
30-May-18,7400.1,7469.2,7565.2,7306.8,140.37K,-0.91%
29-May-18,7467.7,7119.3,7533,7069.8,186.97K,4.89%
28-May-18,7119.3,7367.3,7446.9,7090.6,152.29K,-3.36%
27-May-18,7366.7,7361.9,7411.8,7267.5,103.29K,0.07%
26-May-18,7361.3,7478.5,7619.3,7331.5,103.07K,-1.56%
25-May-18,7477.7,7593.9,7653.4,7355.6,161.82K,-1.52%
24-May-18,7592.9,7512.3,7736.6,7293.4,211.11K,1.07%
23-May-18,7512.3,8005.7,8047.4,7467.6,237.60K,-6.17%
22-May-18,8006,8403.8,8414.5,7979.3,137.51K,-4.73%
21-May-18,8403.3,8529.5,8550.6,8375.5,115.52K,-1.47%
20-May-18,8529,8243.9,8580.4,8184.7,113.76K,3.44%
19-May-18,8245.1,8244.7,8389.1,8153.2,107.89K,-0.01%
18-May-18,8245.7,8064.4,8273.6,7939.8,150.32K,2.27%
17-May-18,8063,8344.6,8458.7,8022.3,154.36K,-3.37%
16-May-18,8344.4,8477,8496.4,8120.1,188.03K,-1.56%
15-May-18,8477,8674,8842.1,8436.5,179.62K,-2.27%
14-May-18,8674.1,8693.4,8878.3,8305.1,212.05K,-0.22%
13-May-18,8693.5,8489.1,8758.4,8330,149.80K,2.77%
12-May-18,8459.5,8409.6,8646.1,8184.1,210.87K,0.61%
11-May-18,8408.3,9026,9028.7,8359.6,270.62K,-6.84%
10-May-18,9025.7,9319.2,9393.3,9013.4,152.71K,-3.15%
9-May-18,9319.1,9194.9,9377.9,8988,147.89K,1.33%
8-May-18,9196.4,9373.9,9404.4,9079.8,157.45K,-2.49%
7-May-18,9431.6,9651.1,9675.6,9204.2,165.08K,-2.33%
6-May-18,9656.4,9859.6,9957.7,9446.7,150.95K,-2.00%
5-May-18,9853.5,9709.5,9992.8,9691.3,158.45K,1.49%
4-May-18,9708.6,9747.6,9800.9,9549,161.55K,-0.42%
3-May-18,9749.7,9244.2,9809.4,9171.4,201.18K,5.48%
2-May-18,9243.2,9076.8,9265.7,8991.9,137.48K,1.85%
1-May-18,9074.9,9245.1,9245.1,8851,173.35K,-1.84%
30-Apr-18,9245.1,9415.8,9456.7,9135.4,156.83K,-1.80%
29-Apr-18,9415.1,9352.2,9565.1,9182.8,184.72K,0.67%
28-Apr-18,9352.4,8940.8,9428.9,8895.5,199.78K,4.60%
27-Apr-18,8940.9,9282.8,9386.3,8920.2,184.91K,-3.73%
26-Apr-18,9287,8874.5,9303.6,8669.8,248.39K,4.67%
25-Apr-18,8873.1,9645,9753.1,8768.1,395.67K,-8.01%
24-Apr-18,9645.3,8952.7,9734.8,8937,260.79K,7.73%
23-Apr-18,8952.8,8809.3,9001,8785.3,147.54K,1.66%
22-Apr-18,8806.7,8923.6,9022.3,8766.5,161.89K,-1.30%
21-Apr-18,8923.1,8867,9027.7,8614.5,206.01K,0.63%
20-Apr-18,8867,8292.3,8926.2,8224.5,225.96K,6.95%
19-Apr-18,8290.8,8179,8303.7,8126.7,155.08K,1.37%
18-Apr-18,8178.4,7908.5,8227.6,7895.3,163.26K,3.41%
17-Apr-18,7908.6,8070,8171.7,7852.8,162.59K,-2.00%
16-Apr-18,8070,8362.2,8412.9,7908.5,197.70K,-3.51%
15-Apr-18,8363.6,8004.6,8411.5,8004.6,160.26K,4.49%
14-Apr-18,8004.4,7891.1,8180.2,7839.3,164.71K,1.48%
13-Apr-18,7887.4,7926.9,8228,7756.6,296.95K,-0.49%
12-Apr-18,7926.6,6963.3,8009.6,6779.3,398.30K,13.85%
11-Apr-18,6962.1,6855.6,6988.6,6818.4,142.07K,1.56%
10-Apr-18,6854.8,6782.6,6899.5,6671.6,134.23K,1.08%
9-Apr-18,6781.9,7035.7,7192.5,6633.2,241.19K,-3.54%
8-Apr-18,7030.5,6905.9,7113.4,6903.9,132.51K,1.81%
7-Apr-18,6905.7,6624.5,7071.9,6616.1,177.10K,4.25%
6-Apr-18,6624.3,6783.7,6859.7,6523.4,174.90K,-2.33%
5-Apr-18,6782,6808.7,6918.2,6592.5,221.70K,-0.40%
4-Apr-18,6808.9,7423.8,7432.9,6726.9,239.51K,-8.29%
3-Apr-18,7424.2,7067.2,7519.3,7032.9,230.80K,5.03%
2-Apr-18,7068.4,6825.4,7121.3,6787.6,199.31K,3.56%
1-Apr-18,6825.2,6939.1,7047.7,6460.1,257.53K,-1.63%
31-Mar-18,6938.2,6856.5,7221.5,6804.9,245.30K,1.23%
30-Mar-18,6853.7,7132.4,7288.1,6603.8,417.31K,-3.86%
29-Mar-18,7129.2,7955.2,7980.7,6954.9,348.75K,-10.38%
28-Mar-18,7954.9,7803,8110.4,7754.5,167.36K,1.96%
27-Mar-18,7801.7,8146.5,8218.3,7760.6,223.10K,-4.20%
26-Mar-18,8143.5,8474,8515.7,7865.9,247.18K,-3.89%
25-Mar-18,8473.2,8549.1,8679,8392.2,149.52K,-0.87%
24-Mar-18,8547.4,8917.3,9008.8,8523.6,177.43K,-4.14%
23-Mar-18,8916.8,8725.3,8917,8305.6,210.11K,2.18%
22-Mar-18,8726.2,8903.7,9096.2,8499.1,223.01K,-2.02%
21-Mar-18,8905.9,8912.4,9173.4,8775.1,218.19K,-0.08%
20-Mar-18,8912.6,8614.1,9039.6,8326.8,253.44K,3.43%
19-Mar-18,8616.8,8200.9,8698.3,8127.7,316.96K,5.07%
18-Mar-18,8201.2,7873.2,8283.6,7323.3,348.02K,4.14%
17-Mar-18,7874.9,8198,8344.8,7760.2,208.05K,-5.00%
16-Mar-18,8289.2,8264.3,8604.8,7929.1,236.13K,0.30%
15-Mar-18,8264.4,8210.2,8427,7691.7,326.53K,0.66%
14-Mar-18,8210.6,9154.9,9353.4,7958.5,305.45K,-10.32%
13-Mar-18,9154.9,9138.7,9482,8875.1,239.46K,0.19%
12-Mar-18,9137.4,9535.8,9892.2,8804.1,257.91K,-4.12%
11-Mar-18,9529.6,8732.2,9719.6,8516.4,266.59K,8.76%
10-Mar-18,8762,9216.2,9500,8691.1,198.73K,-4.94%
9-Mar-18,9217,9301.9,9420.5,8351,371.46K,-0.89%
8-Mar-18,9300,9910.7,10109,9037,256.26K,-6.09%
7-Mar-18,9902.9,10779,10899,9422.1,284.54K,-7.23%
6-Mar-18,10675.1,11314.2,11316.4,10412,230.65K,-5.78%
5-Mar-18,11330.6,11415.7,11506.9,11281.2,162.11K,-0.75%
4-Mar-18,11416.5,11402.8,11490.3,10878.4,156.40K,0.12%
3-Mar-18,11402.3,10822.5,11420.7,9585.5,172.20K,5.31%
2-Mar-18,10827.7,10904.5,11167,10677.1,201.69K,-0.70%
1-Mar-18,10904.5,10335.1,11047.8,10248.7,188.77K,5.52%
28-Feb-18,10333.9,10584.4,11070.7,10303.4,215.22K,-2.46%
27-Feb-18,10594.4,10287.8,10867.2,10120.5,202.58K,3.01%
